symbol,breakout_date,b_obv_-3,b_obv_-2,b_obv_-1,b_obv_+0,b_obv_+1,b_obv_+2,b_obv_+3,p_obv_-3,p_obv_-2,p_obv_-1,p_obv_+0,p_obv_+1,p_obv_+2
CELO-USD,2021-08-29,1975423628.0,2235920125.0,2469508855.0,2402957602.0,3788335032.0,3090082585.0,3519051665.0,1975423628.0,2235920125.0,2469508855.0,2402957602.0,3788335032.0,3090082585.0
CELO-USD,2022-04-01,3731343180.0,3618751732.0,3512951964.0,3640013823.0,3740130015.0,3997672884.0,4859498492.0,3731343180.0,3618751732.0,3512951964.0,3640013823.0,3740130015.0,3997672884.0
CELO-USD,2022-11-24,3859523500.0,3936488824.0,3957080718.0,3945560262.0,3952908655.0,3961369336.0,4189164036.0,3859523500.0,3936488824.0,3957080718.0,3945560262.0,3952908655.0,3961369336.0
CELO-USD,2023-06-30,5107628758.0,5097571697.0,5101987918.0,5113795497.0,5124623718.0,5244168734.0,5462231340.0,5107628758.0,5097571697.0,5101987918.0,5113795497.0,5124623718.0,5244168734.0
CELO-USD,2024-03-08,6384986727.0,6480974388.0,6548533354.0,6503505479.0,6548223571.0,6512307743.0,7405801052.0,6384986727.0,6480974388.0,6548533354.0,6503505479.0,6548223571.0,6512307743.0
CELO-USD,2025-05-07,8101266942.0,8079021846.0,8052487883.0,8073386945.0,8093749140.0,8120680125.0,8183468824.0,8101266942.0,8079021846.0,8052487883.0,8073386945.0,8093749140.0,8120680125.0
CET-USD,2021-02-10,4094930.0,5000632.0,6058583.0,7273956.0,8630865.0,9610793.0,11433649.0,4094930.0,5000632.0,6058583.0,7273956.0,8630865.0,9610793.0
CET-USD,2021-02-17,13172074.0,11907200.0,10833510.0,12006382.0,10901950.0,12770712.0,19582011.0,13172074.0,11907200.0,10833510.0,12006382.0,10901950.0,12770712.0
CET-USD,2021-04-07,13073130.0,14422692.0,15914883.0,17744878.0,21059202.0,18833244.0,22425767.0,13073130.0,14422692.0,15914883.0,17744878.0,21059202.0,18833244.0
CET-USD,2021-04-11,21059202.0,18833244.0,22425767.0,26115846.0,43401245.0,65421310.0,57505876.0,21059202.0,18833244.0,22425767.0,26115846.0,43401245.0,65421310.0
CET-USD,2021-05-04,54989424.0,53820010.0,52359767.0,50198772.0,55637445.0,60551758.0,64606592.0,54989424.0,53820010.0,52359767.0,50198772.0,55637445.0,60551758.0
CET-USD,2021-05-08,55637445.0,60551758.0,64606592.0,61402558.0,64704309.0,73897704.0,82617618.0,55637445.0,60551758.0,64606592.0,61402558.0,64704309.0,73897704.0
CET-USD,2024-06-04,76980660.0,77099871.0,77241741.0,77437879.0,77770188.0,78124304.0,78861878.0,76980660.0,77099871.0,77241741.0,77437879.0,77770188.0,78124304.0
CETUS-USD,2023-08-02,-199393475.0,-196124002.0,-193793504.0,-195218731.0,-193784612.0,-191069183.0,-178181846.0,-199393475.0,-196124002.0,-193793504.0,-195218731.0,-193784612.0,-191069183.0
CETUS-USD,2023-12-18,-139180036.0,-128431853.0,-133991732.0,-138873255.0,-122322322.0,-132456891.0,-110792949.0,-139180036.0,-128431853.0,-133991732.0,-138873255.0,-122322322.0,-132456891.0
CETUS-USD,2023-12-22,-122322322.0,-132456891.0,-110792949.0,-122843181.0,-106131554.0,-92642124.0,-75882731.0,-122322322.0,-132456891.0,-110792949.0,-122843181.0,-106131554.0,-92642124.0
CETUS-USD,2024-01-10,-135455561.0,-126738033.0,-134600838.0,-128464122.0,-107771357.0,-125817207.0,-86074056.0,-135455561.0,-126738033.0,-134600838.0,-128464122.0,-107771357.0,-125817207.0
CETUS-USD,2024-03-18,-218795080.0,-168009460.0,-147755843.0,-168374666.0,-132524083.0,-109073444.0,-38829222.0,-218795080.0,-168009460.0,-147755843.0,-168374666.0,-132524083.0,-109073444.0
CETUS-USD,2024-08-07,-68981312.0,-74747842.0,-71574541.0,-74894317.0,-68757249.0,-58388479.0,-51612261.0,-68981312.0,-74747842.0,-71574541.0,-74894317.0,-68757249.0,-58388479.0
CETUS-USD,2024-09-18,-26092640.0,-32681433.0,-25626529.0,-35502727.0,-28296576.0,2789557.0,30827833.0,-26092640.0,-32681433.0,-25626529.0,-35502727.0,-28296576.0,2789557.0
CETUS-USD,2024-09-26,38100594.0,54236711.0,77977751.0,64094010.0,73289186.0,86603697.0,138112505.0,38100594.0,54236711.0,77977751.0,64094010.0,73289186.0,86603697.0
CETUS-USD,2024-10-10,119083385.0,100525005.0,125749889.0,110983173.0,122287824.0,147994934.0,173506792.0,119083385.0,100525005.0,125749889.0,110983173.0,122287824.0,147994934.0
CETUS-USD,2024-10-26,56563758.0,70630804.0,59310281.0,67465603.0,80507131.0,68362907.0,97211118.0,56563758.0,70630804.0,59310281.0,67465603.0,80507131.0,68362907.0
CETUS-USD,2024-11-03,98431452.0,129972378.0,116529209.0,101258281.0,86220445.0,104761378.0,539650318.0,98431452.0,129972378.0,116529209.0,101258281.0,86220445.0,104761378.0
CETUS-USD,2025-01-01,858722272.0,820363576.0,786193210.0,809423316.0,851608440.0,937753689.0,1046334462.0,858722272.0,820363576.0,786193210.0,809423316.0,851608440.0,937753689.0
CETUS-USD,2025-04-20,639989369.0,653622551.0,662038913.0,672125350.0,686438208.0,716253927.0,792415410.0,639989369.0,653622551.0,662038913.0,672125350.0,686438208.0,716253927.0
CFG-USD,2021-08-11,994619.0,2330441.0,1487497.0,307331.0,-450394.0,802215.0,6828225.0,994619.0,2330441.0,1487497.0,307331.0,-450394.0,802215.0
CFG-USD,2021-09-21,2086126.0,1219224.0,1062820.0,882381.0,1034831.0,1222588.0,1579212.0,2086126.0,1219224.0,1062820.0,882381.0,1034831.0,1222588.0
CFG-USD,2021-09-25,1034831.0,1222588.0,1579212.0,1313177.0,1123477.0,1389135.0,2098770.0,1034831.0,1222588.0,1579212.0,1313177.0,1123477.0,1389135.0
CFG-USD,2021-10-11,2511595.0,3210769.0,1060204.0,4821173.0,2693926.0,4964148.0,19842429.0,2511595.0,3210769.0,1060204.0,4821173.0,2693926.0,4964148.0
CFG-USD,2022-03-29,3872106.0,4182777.0,4510551.0,5063367.0,5396765.0,5103183.0,6568477.0,3872106.0,4182777.0,4510551.0,5063367.0,5396765.0,5103183.0
CFG-USD,2022-05-14,1148580.0,851078.0,1124773.0,980550.0,1148535.0,1537548.0,1799231.0,1148580.0,851078.0,1124773.0,980550.0,1148535.0,1537548.0
CFG-USD,2022-05-24,1102424.0,992813.0,1093875.0,962130.0,823221.0,677845.0,2123164.0,1102424.0,992813.0,1093875.0,962130.0,823221.0,677845.0
CFG-USD,2023-01-08,-4777731.0,-4560173.0,-4372256.0,-4098601.0,-3560391.0,-3950400.0,-3111100.0,-4777731.0,-4560173.0,-4372256.0,-4098601.0,-3560391.0,-3950400.0
CFG-USD,2023-01-19,-2967116.0,-3280443.0,-3775805.0,-4017322.0,-3789064.0,-3059428.0,-2143312.0,-2967116.0,-3280443.0,-3775805.0,-4017322.0,-3789064.0,-3059428.0
CFG-USD,2023-03-11,-3503723.0,-5465775.0,-4494384.0,-5052316.0,-4632750.0,-3996033.0,-1752478.0,-3503723.0,-5465775.0,-4494384.0,-5052316.0,-4632750.0,-3996033.0
CFG-USD,2023-06-20,-17677547.0,-18022402.0,-17717414.0,-18329626.0,-17601939.0,-16749661.0,-15964515.0,-17677547.0,-18022402.0,-17717414.0,-18329626.0,-17601939.0,-16749661.0
CFG-USD,2023-11-21,245317.0,1540532.0,-133733.0,-1366576.0,256110.0,2066286.0,4645916.0,245317.0,1540532.0,-133733.0,-1366576.0,256110.0,2066286.0
CFG-USD,2023-12-20,221534.0,-570137.0,-2572903.0,-4155211.0,-1994566.0,896746.0,2657425.0,221534.0,-570137.0,-2572903.0,-4155211.0,-1994566.0,896746.0
CFG-USD,2024-03-18,-7940539.0,-9497759.0,-7512812.0,-9099613.0,-11125070.0,-6314710.0,7465321.0,-7940539.0,-9497759.0,-7512812.0,-9099613.0,-11125070.0,-6314710.0
CFG-USD,2025-05-13,-222871177.0,-221387339.0,-222953899.0,-223895601.0,-224929116.0,-225622109.0,-201199267.0,-222871177.0,-221387339.0,-222953899.0,-223895601.0,-224929116.0,-225622109.0
CFX-USD,2020-11-15,-13795.0,772412.0,1468258.0,3482957.0,7562552.0,13094745.0,11517786.0,-13795.0,772412.0,1468258.0,3482957.0,7562552.0,13094745.0
CFX-USD,2021-01-06,11505925.0,11431452.0,11691562.0,11310118.0,11402204.0,12289737.0,14067931.0,11505925.0,11431452.0,11691562.0,11310118.0,11402204.0,12289737.0
CFX-USD,2021-02-05,24499976.0,26156929.0,28100385.0,26546696.0,28875073.0,30323115.0,32518249.0,24499976.0,26156929.0,28100385.0,26546696.0,28875073.0,30323115.0
CFX-USD,2021-02-17,24382559.0,23022188.0,24995369.0,23347785.0,23181451.0,24943891.0,29573972.0,24382559.0,23022188.0,24995369.0,23347785.0,23181451.0,24943891.0
CFX-USD,2021-02-26,30469884.0,31873636.0,33383052.0,34794269.0,36306399.0,38633415.0,44203541.0,30469884.0,31873636.0,33383052.0,34794269.0,36306399.0,38633415.0
CFX-USD,2021-03-16,45236583.0,42042648.0,38629667.0,36013626.0,51481036.0,45816685.0,50647906.0,45236583.0,42042648.0,38629667.0,36013626.0,51481036.0,45816685.0
CFX-USD,2021-03-20,51481036.0,45816685.0,50647906.0,54047062.0,50075844.0,63579024.0,81947387.0,51481036.0,45816685.0,50647906.0,54047062.0,50075844.0,63579024.0
CFX-USD,2021-05-29,-91306450.0,-95631274.0,-100326579.0,-104175620.0,-101472446.0,-86181261.0,-70426750.0,-91306450.0,-95631274.0,-100326579.0,-104175620.0,-101472446.0,-86181261.0
CFX-USD,2021-08-02,-83294954.0,-77023303.0,-84916363.0,-91522353.0,-97547563.0,-90704345.0,-48818699.0,-83294954.0,-77023303.0,-84916363.0,-91522353.0,-97547563.0,-90704345.0
CFX-USD,2021-09-15,83762033.0,69243213.0,78986003.0,91360926.0,75495703.0,50833932.0,1236737756.0,83762033.0,69243213.0,78986003.0,91360926.0,75495703.0,50833932.0
CFX-USD,2022-02-02,375152140.0,380238099.0,385392057.0,377558468.0,384265276.0,392776719.0,462249143.0,375152140.0,380238099.0,385392057.0,377558468.0,384265276.0,392776719.0
CFX-USD,2022-02-22,364640462.0,358117226.0,351176371.0,360975211.0,403436480.0,465489647.0,522545501.0,364640462.0,358117226.0,351176371.0,360975211.0,403436480.0,465489647.0
CFX-USD,2022-03-25,554612889.0,546306249.0,605511085.0,635336435.0,648488033.0,658872050.0,768575877.0,554612889.0,546306249.0,605511085.0,635336435.0,648488033.0,658872050.0
CFX-USD,2023-01-23,747938727.0,745655783.0,749007446.0,752375772.0,763070330.0,773529271.0,1000393805.0,747938727.0,745655783.0,749007446.0,752375772.0,763070330.0,773529271.0
CFX-USD,2023-01-30,1191459926.0,1134773826.0,1187268313.0,1153632995.0,1133236666.0,1154064451.0,1268459006.0,1191459926.0,1134773826.0,1187268313.0,1153632995.0,1133236666.0,1154064451.0
CFX-USD,2023-02-12,1227752078.0,1247254890.0,1256478871.0,1247857532.0,1235198276.0,1250589624.0,1551714853.0,1227752078.0,1247254890.0,1256478871.0,1247857532.0,1235198276.0,1250589624.0
CFX-USD,2023-02-16,1235198276.0,1250589624.0,1551714853.0,2171939579.0,2584031558.0,2806099627.0,3293519985.0,1235198276.0,1250589624.0,1551714853.0,2171939579.0,2584031558.0,2806099627.0
CFX-USD,2023-03-10,4150809164.0,3887554834.0,3608108781.0,3329668608.0,3093608053.0,3349020495.0,4216915685.0,4150809164.0,3887554834.0,3608108781.0,3329668608.0,3093608053.0,3349020495.0
CFX-USD,2023-03-14,3093608053.0,3349020495.0,4216915685.0,5413043764.0,4074374082.0,4703916879.0,5735271226.0,3093608053.0,3349020495.0,4216915685.0,5413043764.0,4074374082.0,4703916879.0
CFX-USD,2023-06-18,4256604355.0,4327448691.0,4373254621.0,4333438195.0,4376540104.0,4514464698.0,4768943373.0,4256604355.0,4327448691.0,4373254621.0,4333438195.0,4376540104.0,4514464698.0
CFX-USD,2023-10-21,4208535530.0,4191988507.0,4208916047.0,4227236730.0,4242575230.0,4269994594.0,4558784997.0,4208535530.0,4191988507.0,4208916047.0,4227236730.0,4242575230.0,4269994594.0
CFX-USD,2023-12-01,4478545401.0,4455868207.0,4469674285.0,4484570857.0,4519686376.0,4486127550.0,4750969386.0,4478545401.0,4455868207.0,4469674285.0,4484570857.0,4519686376.0,4486127550.0
CFX-USD,2024-03-12,5158882532.0,5100795529.0,5171419470.0,5108086034.0,5214776711.0,5388397530.0,5760899383.0,5158882532.0,5100795529.0,5171419470.0,5108086034.0,5214776711.0,5388397530.0
CFX-USD,2025-05-07,4735851680.0,4716435407.0,4755165071.0,4785078728.0,4826745798.0,4883229214.0,4946032537.0,4735851680.0,4716435407.0,4755165071.0,4785078728.0,4826745798.0,4883229214.0
CGPT-USD,2023-04-24,-61515702.0,-57729342.0,-60039317.0,-62272488.0,-59086265.0,-48537266.0,-36747557.0,-61515702.0,-57729342.0,-60039317.0,-62272488.0,-59086265.0,-48537266.0
CGPT-USD,2023-05-10,18466591.0,11461221.0,8388541.0,3182634.0,9300994.0,14288920.0,20161663.0,18466591.0,11461221.0,8388541.0,3182634.0,9300994.0,14288920.0
CGPT-USD,2023-11-15,-65142971.0,-69063876.0,-73195492.0,-68516771.0,-62458284.0,-55945789.0,-44021673.0,-65142971.0,-69063876.0,-73195492.0,-68516771.0,-62458284.0,-55945789.0
CGPT-USD,2023-11-20,-55945789.0,-44021673.0,1274976.0,-8214357.0,2703086.0,14450142.0,33148215.0,-55945789.0,-44021673.0,1274976.0,-8214357.0,2703086.0,14450142.0
CGPT-USD,2023-12-30,2521886.0,-5542837.0,3738608.0,-3521232.0,4724883.0,13767022.0,24681842.0,2521886.0,-5542837.0,3738608.0,-3521232.0,4724883.0,13767022.0
CGPT-USD,2024-03-08,75974476.0,88711342.0,103699640.0,91376235.0,107740544.0,86961822.0,106126684.0,75974476.0,88711342.0,103699640.0,91376235.0,107740544.0,86961822.0
CGPT-USD,2024-09-21,-187084987.0,-181647443.0,-186466312.0,-182637716.0,-178666501.0,-171553822.0,-161078127.0,-187084987.0,-181647443.0,-186466312.0,-182637716.0,-178666501.0,-171553822.0
CGPT-USD,2024-12-17,-173796683.0,-180168672.0,-188110831.0,-195619320.0,-201930979.0,-185766913.0,-133652246.0,-173796683.0,-180168672.0,-188110831.0,-195619320.0,-201930979.0,-185766913.0
CGPT-USD,2025-01-07,-34667356.0,-50998163.0,-65982351.0,-78649365.0,-92233493.0,-105759915.0,325445700.0,-34667356.0,-50998163.0,-65982351.0,-78649365.0,-92233493.0,-105759915.0
CHEX-USD,2021-03-14,47525.0,50318.0,64401.0,52853.0,56162.0,79040.0,85005.0,47525.0,50318.0,64401.0,52853.0,56162.0,79040.0
CHEX-USD,2021-03-29,92747.0,124734.0,86277.0,109591.0,150757.0,191616.0,258893.0,92747.0,124734.0,86277.0,109591.0,150757.0,191616.0
CHEX-USD,2021-04-03,191616.0,258893.0,186748.0,156537.0,175056.0,214357.0,199231.0,191616.0,258893.0,186748.0,156537.0,175056.0,214357.0
CHEX-USD,2021-04-14,259846.0,291777.0,323472.0,263055.0,299545.0,383418.0,482056.0,259846.0,291777.0,323472.0,263055.0,299545.0,383418.0
CHEX-USD,2021-04-23,449077.0,578616.0,304880.0,508335.0,557370.0,454860.0,631099.0,449077.0,578616.0,304880.0,508335.0,557370.0,454860.0
CHEX-USD,2021-05-02,787622.0,813440.0,826437.0,805187.0,1131976.0,893058.0,1181256.0,787622.0,813440.0,826437.0,805187.0,1131976.0,893058.0
CHEX-USD,2021-05-08,1181256.0,1373838.0,1510278.0,1441115.0,1355717.0,1272366.0,1874183.0,1181256.0,1373838.0,1510278.0,1441115.0,1355717.0,1272366.0
CHEX-USD,2021-05-23,1404697.0,1358014.0,1339194.0,1297908.0,1387169.0,1310551.0,1339452.0,1404697.0,1358014.0,1339194.0,1297908.0,1387169.0,1310551.0
CHEX-USD,2021-06-21,1074838.0,1073578.0,1079653.0,1063486.0,1102237.0,1135452.0,1276698.0,1074838.0,1073578.0,1079653.0,1063486.0,1102237.0,1135452.0
CHEX-USD,2021-11-30,1275170.0,1230101.0,1238069.0,1252633.0,1208250.0,1261552.0,1427381.0,1275170.0,1230101.0,1238069.0,1252633.0,1208250.0,1261552.0
CHEX-USD,2021-12-07,1338854.0,1429109.0,1511902.0,1614395.0,1745521.0,1927929.0,2084455.0,1338854.0,1429109.0,1511902.0,1614395.0,1745521.0,1927929.0
CHEX-USD,2023-11-21,2605455.0,2796441.0,2964907.0,2910305.0,2951489.0,3063438.0,3430264.0,2605455.0,2796441.0,2964907.0,2910305.0,2951489.0,3063438.0
CHEX-USD,2023-11-26,3063438.0,3430264.0,3772191.0,4015727.0,4916636.0,4267056.0,4852515.0,3063438.0,3430264.0,3772191.0,4015727.0,4916636.0,4267056.0
CHEX-USD,2024-02-08,4896297.0,4943415.0,4843430.0,5261392.0,5718717.0,6169658.0,7425944.0,4896297.0,4943415.0,4843430.0,5261392.0,5718717.0,6169658.0
CHEX-USD,2024-03-04,9734377.0,9551027.0,9373235.0,9518201.0,9358693.0,10355895.0,14287537.0,9734377.0,9551027.0,9373235.0,9518201.0,9358693.0,10355895.0
CHEX-USD,2024-03-18,13474551.0,15336188.0,16282074.0,14621606.0,13506125.0,14294493.0,23255682.0,13474551.0,15336188.0,16282074.0,14621606.0,13506125.0,14294493.0
CHEX-USD,2024-03-23,14294493.0,23255682.0,20045131.0,18404901.0,20011195.0,23017107.0,26711543.0,14294493.0,23255682.0,20045131.0,18404901.0,20011195.0,23017107.0
CHEX-USD,2024-04-08,27551916.0,28117737.0,28606015.0,30724744.0,29247575.0,31260205.0,49878828.0,27551916.0,28117737.0,28606015.0,30724744.0,29247575.0,31260205.0
CHEX-USD,2024-05-13,25531714.0,25008633.0,24511003.0,23144020.0,21675945.0,22736070.0,24325708.0,25531714.0,25008633.0,24511003.0,23144020.0,21675945.0,22736070.0
CHEX-USD,2024-07-13,18628055.0,18388102.0,18581007.0,18632339.0,18524344.0,19142765.0,19754602.0,18628055.0,18388102.0,18581007.0,18632339.0,18524344.0,19142765.0
CHEX-USD,2024-08-07,18229318.0,17666603.0,17244290.0,17100428.0,17329966.0,17516340.0,17757279.0,18229318.0,17666603.0,17244290.0,17100428.0,17329966.0,17516340.0
CHEX-USD,2024-09-26,18818972.0,19152441.0,18906834.0,19247687.0,19599602.0,20189047.0,20968764.0,18818972.0,19152441.0,18906834.0,19247687.0,19599602.0,20189047.0
CHEX-USD,2024-10-18,20991847.0,21479592.0,21197637.0,21467058.0,21772847.0,22561846.0,24376951.0,20991847.0,21479592.0,21197637.0,21467058.0,21772847.0,22561846.0
CHEX-USD,2024-10-27,25010334.0,24292320.0,25016019.0,24450977.0,24922322.0,27285418.0,28946947.0,25010334.0,24292320.0,25016019.0,24450977.0,24922322.0,27285418.0
CHEX-USD,2024-11-24,28054810.0,27334543.0,26230227.0,24646613.0,25582459.0,26779043.0,29607419.0,28054810.0,27334543.0,26230227.0,24646613.0,25582459.0,26779043.0
CHEX-USD,2024-11-30,29607419.0,32337371.0,31467170.0,33066077.0,36925721.0,43890687.0,52949270.0,29607419.0,32337371.0,31467170.0,33066077.0,36925721.0,43890687.0
CHEX-USD,2025-01-12,31738468.0,34289139.0,32874443.0,29767957.0,26126259.0,30837385.0,34163893.0,31738468.0,34289139.0,32874443.0,29767957.0,26126259.0,30837385.0
CHEX-USD,2025-01-28,29509063.0,27317552.0,19292048.0,16384879.0,12220644.0,18546141.0,25436385.0,29509063.0,27317552.0,19292048.0,16384879.0,12220644.0,18546141.0
CHEX-USD,2025-05-06,-28178179.0,-29413110.0,-30547797.0,-31895908.0,-30421576.0,-27918591.0,-24583248.0,-28178179.0,-29413110.0,-30547797.0,-31895908.0,-30421576.0,-27918591.0
CHZ-USD,2020-02-10,15809993.0,13543141.0,17198357.0,12897896.0,18351314.0,24997811.0,70180140.0,15809993.0,13543141.0,17198357.0,12897896.0,18351314.0,24997811.0
CHZ-USD,2020-05-03,-26773307.0,-24135886.0,-19866507.0,-22795120.0,-13035698.0,585652.0,27466951.0,-26773307.0,-24135886.0,-19866507.0,-22795120.0,-13035698.0,585652.0
CHZ-USD,2020-08-11,138227414.0,151073828.0,166238208.0,152053177.0,174180545.0,223359840.0,258732314.0,138227414.0,151073828.0,166238208.0,152053177.0,174180545.0,223359840.0
CHZ-USD,2020-12-25,558219016.0,666884184.0,735510985.0,800539876.0,893034277.0,1026366154.0,1190990239.0,558219016.0,666884184.0,735510985.0,800539876.0,893034277.0,1026366154.0
CHZ-USD,2021-02-09,1218057926.0,1160879474.0,1207596657.0,1271353443.0,1377000657.0,1462485385.0,1599559771.0,1218057926.0,1160879474.0,1207596657.0,1271353443.0,1377000657.0,1462485385.0
