breakout_date,breakout_date_1,breakout_high,symbol,breakout_date_2,breakout_date_3
2023-01-24,2023-01-24,1.2000000424450263e-05,FLOKI-USD,2023-01-24,2023-01-24
2023-01-23,2023-01-24,1.2000000424450263e-05,FLOKI-USD,2023-01-23,2023-01-24
2023-01-22,2023-01-24,1.2000000424450263e-05,FLOKI-USD,2023-01-22,2023-01-24
2023-01-21,2023-01-24,1.1000000085914508e-05,FLOKI-USD,2023-01-21,2023-01-24
2023-02-12,2023-02-12,2.499999936844688e-05,FLOKI-USD,2023-02-12,2023-02-12
2023-02-11,2023-02-12,2.4000000848900527e-05,FLOKI-USD,2023-02-11,2023-02-12
2023-02-10,2023-02-12,2.4000000848900527e-05,FLOKI-USD,2023-02-10,2023-02-12
2023-02-09,2023-02-12,2.999999924213625e-05,FLOKI-USD,2023-02-09,2023-02-12
2023-04-21,2023-04-21,3.099999958067201e-05,FLOKI-USD,2023-04-21,2023-04-21
2023-04-20,2023-04-21,3.400000059627928e-05,FLOKI-USD,2023-04-20,2023-04-21
2023-04-19,2023-04-21,3.700000161188655e-05,FLOKI-USD,2023-04-19,2023-04-21
2023-04-18,2023-04-21,3.7999998312443495e-05,FLOKI-USD,2023-04-18,2023-04-21
2023-05-02,2023-05-02,3.300000025774352e-05,FLOKI-USD,2023-05-02,2023-05-02
2023-05-01,2023-05-02,3.400000059627928e-05,FLOKI-USD,2023-05-01,2023-05-02
2023-04-30,2023-05-02,3.600000127335079e-05,FLOKI-USD,2023-04-30,2023-05-02
2023-04-29,2023-05-02,3.700000161188655e-05,FLOKI-USD,2023-04-29,2023-05-02
2023-10-18,2023-10-18,1.9999999494757503e-05,FLOKI-USD,2023-10-18,2023-10-18
2023-10-17,2023-10-18,1.8000000636675395e-05,FLOKI-USD,2023-10-17,2023-10-18
2023-10-16,2023-10-18,1.8999999156221747e-05,FLOKI-USD,2023-10-16,2023-10-18
2023-10-15,2023-10-18,1.8999999156221747e-05,FLOKI-USD,2023-10-15,2023-10-18
2023-10-23,2023-10-23,2.8000000384054147e-05,FLOKI-USD,2023-10-23,2023-10-23
2023-10-22,2023-10-23,2.700000004551839e-05,FLOKI-USD,2023-10-22,2023-10-23
2023-10-21,2023-10-23,2.5999999706982635e-05,FLOKI-USD,2023-10-21,2023-10-23
2023-10-20,2023-10-23,2.099999983329326e-05,FLOKI-USD,2023-10-20,2023-10-23
2024-02-24,2024-02-24,3.600000127335079e-05,FLOKI-USD,2024-02-24,2024-02-24
2024-02-23,2024-02-24,3.600000127335079e-05,FLOKI-USD,2024-02-23,2024-02-24
2024-02-22,2024-02-24,3.400000059627928e-05,FLOKI-USD,2024-02-22,2024-02-24
2024-02-21,2024-02-24,3.5000000934815034e-05,FLOKI-USD,2024-02-21,2024-02-24
2024-02-28,2024-02-28,6.0999998822808266e-05,FLOKI-USD,2024-02-28,2024-02-28
2024-02-27,2024-02-28,5.700000110664405e-05,FLOKI-USD,2024-02-27,2024-02-28
2024-02-26,2024-02-28,4.5000000682193786e-05,FLOKI-USD,2024-02-26,2024-02-28
2024-02-25,2024-02-28,3.700000161188655e-05,FLOKI-USD,2024-02-25,2024-02-28
2024-03-05,2024-03-05,0.0001650000049266,FLOKI-USD,2024-03-05,2024-03-05
2024-03-04,2024-03-05,0.000172999993083,FLOKI-USD,2024-03-04,2024-03-05
2024-03-03,2024-03-05,0.0001579999952809,FLOKI-USD,2024-03-03,2024-03-05
2024-03-02,2024-03-05,0.0001420000044163,FLOKI-USD,2024-03-02,2024-03-05
2024-05-25,2024-05-25,0.0002329999988432,FLOKI-USD,2024-05-25,2024-05-25
2024-05-24,2024-05-25,0.0002300000051036,FLOKI-USD,2024-05-24,2024-05-25
2024-05-23,2024-05-25,0.0002309999981662,FLOKI-USD,2024-05-23,2024-05-25
2024-05-22,2024-05-25,0.0002439999952912,FLOKI-USD,2024-05-22,2024-05-25
2024-07-12,2024-07-12,0.0001449999981559,FLOKI-USD,2024-07-12,2024-07-12
2024-07-11,2024-07-12,0.0001550000015413,FLOKI-USD,2024-07-11,2024-07-12
2024-07-10,2024-07-12,0.0001559999946039,FLOKI-USD,2024-07-10,2024-07-12
2024-07-09,2024-07-12,0.0001489999995101,FLOKI-USD,2024-07-09,2024-07-12
2024-11-08,2024-11-08,0.0001480000064475,FLOKI-USD,2024-11-08,2024-11-08
2024-11-07,2024-11-08,0.0001480000064475,FLOKI-USD,2024-11-07,2024-11-08
2024-11-06,2024-11-08,0.0001440000050934,FLOKI-USD,2024-11-06,2024-11-08
2024-11-05,2024-11-08,0.0001279999996768,FLOKI-USD,2024-11-05,2024-11-08
2025-05-06,2025-05-06,7.79999973019585e-05,FLOKI-USD,2025-05-06,2025-05-06
2025-05-05,2025-05-06,7.79999973019585e-05,FLOKI-USD,2025-05-05,2025-05-06
2025-05-04,2025-05-06,7.899999764049426e-05,FLOKI-USD,2025-05-04,2025-05-06
2025-05-03,2025-05-06,8.600000001024455e-05,FLOKI-USD,2025-05-03,2025-05-06
2021-01-27,2021-01-27,10.4024076461792,FLOW-USD,2021-01-27,2021-01-27
2021-02-11,2021-02-11,12.618746757507324,FLOW-USD,2021-02-11,2021-02-11
2021-02-10,2021-02-11,12.024118423461914,FLOW-USD,2021-02-10,2021-02-11
2021-02-09,2021-02-11,11.372546195983888,FLOW-USD,2021-02-09,2021-02-11
2021-02-08,2021-02-11,10.633427619934082,FLOW-USD,2021-02-08,2021-02-11
2021-02-26,2021-02-26,20.624141693115234,FLOW-USD,2021-02-26,2021-02-26
2021-02-25,2021-02-26,21.866863250732425,FLOW-USD,2021-02-25,2021-02-26
2021-02-24,2021-02-26,23.05644416809082,FLOW-USD,2021-02-24,2021-02-26
2021-02-23,2021-02-26,23.57348251342773,FLOW-USD,2021-02-23,2021-02-26
2021-05-23,2021-05-23,14.132182121276855,FLOW-USD,2021-05-23,2021-05-23
2021-05-22,2021-05-23,15.092644691467283,FLOW-USD,2021-05-22,2021-05-23
2021-05-21,2021-05-23,17.772207260131836,FLOW-USD,2021-05-21,2021-05-23
2021-05-20,2021-05-23,16.582426071166992,FLOW-USD,2021-05-20,2021-05-23
2021-07-04,2021-07-04,11.426159858703612,FLOW-USD,2021-07-04,2021-07-04
2021-07-03,2021-07-04,10.725706100463867,FLOW-USD,2021-07-03,2021-07-04
2021-07-02,2021-07-04,9.742222785949709,FLOW-USD,2021-07-02,2021-07-04
2021-07-01,2021-07-04,9.776952743530272,FLOW-USD,2021-07-01,2021-07-04
2021-07-08,2021-07-08,19.297367095947266,FLOW-USD,2021-07-08,2021-07-08
2021-07-07,2021-07-08,16.80626106262207,FLOW-USD,2021-07-07,2021-07-08
2021-07-06,2021-07-08,12.424745559692385,FLOW-USD,2021-07-06,2021-07-08
2021-07-05,2021-07-08,11.2597017288208,FLOW-USD,2021-07-05,2021-07-08
2021-07-20,2021-07-20,13.804587364196776,FLOW-USD,2021-07-20,2021-07-20
2021-07-19,2021-07-20,15.37086582183838,FLOW-USD,2021-07-19,2021-07-20
2021-07-18,2021-07-20,16.54976463317871,FLOW-USD,2021-07-18,2021-07-20
2021-07-17,2021-07-20,17.669414520263672,FLOW-USD,2021-07-17,2021-07-20
2021-07-28,2021-07-28,19.51679992675781,FLOW-USD,2021-07-28,2021-07-28
2021-07-27,2021-07-28,19.818885803222656,FLOW-USD,2021-07-27,2021-07-28
2021-07-26,2021-07-28,20.054441452026367,FLOW-USD,2021-07-26,2021-07-28
2021-07-25,2021-07-28,21.22633934020996,FLOW-USD,2021-07-25,2021-07-28
2022-01-26,2022-01-26,5.432948112487793,FLOW-USD,2022-01-26,2022-01-26
2022-01-25,2022-01-26,5.037717819213867,FLOW-USD,2022-01-25,2022-01-26
2022-01-24,2022-01-26,5.216052055358887,FLOW-USD,2022-01-24,2022-01-26
2022-01-23,2022-01-26,5.324429035186768,FLOW-USD,2022-01-23,2022-01-26
2022-08-02,2022-08-02,2.058068990707397,FLOW-USD,2022-08-02,2022-08-02
2022-08-01,2022-08-02,2.107630968093872,FLOW-USD,2022-08-01,2022-08-02
2022-07-31,2022-08-02,2.070547103881836,FLOW-USD,2022-07-31,2022-08-02
2022-07-30,2022-08-02,2.03858494758606,FLOW-USD,2022-07-30,2022-08-02
2023-06-28,2023-06-28,0.5629609823226929,FLOW-USD,2023-06-28,2023-06-28
2023-06-27,2023-06-28,0.5511220097541809,FLOW-USD,2023-06-27,2023-06-28
2023-06-26,2023-06-28,0.5606629848480225,FLOW-USD,2023-06-26,2023-06-28
2023-06-25,2023-06-28,0.5699130296707153,FLOW-USD,2023-06-25,2023-06-28
2024-11-21,2024-11-21,0.7135940194129944,FLOW-USD,2024-11-21,2024-11-21
2024-11-20,2024-11-21,0.7078819870948792,FLOW-USD,2024-11-20,2024-11-21
2024-11-19,2024-11-21,0.7397310137748718,FLOW-USD,2024-11-19,2024-11-21
2024-11-18,2024-11-21,0.7564420104026794,FLOW-USD,2024-11-18,2024-11-21
