symbol,breakout_date,b_vtp_-3,b_vtp_-2,b_vtp_-1,b_vtp_+0,b_vtp_+1,b_vtp_+2,b_vtp_+3,p_vtp_-3,p_vtp_-2,p_vtp_-1,p_vtp_+0,p_vtp_+1,p_vtp_+2
CTC-USD,2024-11-12,40122634.2987577,42397192.50517452,53589556.15053196,52895104.02760367,84381618.7295947,113067661.13823874,117015752.51033534,40122634.2987577,42397192.50517452,53589556.15053196,52895104.02760367,84381618.7295947,113067661.13823874
CTC-USD,2024-11-17,113067661.13823874,117015752.51033534,102186812.37991245,87990305.4544462,100096292.24397336,97575514.23855747,100880165.13204618,113067661.13823874,117015752.51033534,102186812.37991245,87990305.4544462,100096292.24397336,97575514.23855747
CTC-USD,2024-11-29,65811907.705050394,71647868.03774911,68864135.8600525,60447309.056217074,52638340.87812402,73463942.4566822,103641418.34636265,65811907.705050394,71647868.03774911,68864135.8600525,60447309.056217074,52638340.87812402,73463942.4566822
CTC-USD,2024-12-03,52638340.87812402,73463942.4566822,103641418.34636265,107402746.50820655,103732551.17273873,162237083.0577076,277356488.0949356,52638340.87812402,73463942.4566822,103641418.34636265,107402746.50820655,103732551.17273873,162237083.0577076
CVX-USD,2021-05-23,499037.1634493105,453435.28987553605,428187.03898281034,408630.3161707494,368622.3971794193,325885.4383634283,305814.225272403,499037.1634493105,453435.28987553605,428187.03898281034,408630.3161707494,368622.3971794193,325885.4383634283
CVX-USD,2021-05-29,305814.225272403,282409.6796579409,256956.73100990462,273654.5718148481,265121.1416767465,268720.4081380768,314102.7858463623,305814.225272403,282409.6796579409,256956.73100990462,273654.5718148481,265121.1416767465,268720.4081380768
CVX-USD,2021-06-26,644666.1246450209,590781.0296343135,638754.0083025135,627915.4355924517,581342.65386858,575567.2398682529,785868.9543832762,644666.1246450209,590781.0296343135,638754.0083025135,627915.4355924517,581342.65386858,575567.2398682529
CVX-USD,2021-07-19,632191.1924199364,701832.8732547329,643851.3805083178,645766.0023237644,774137.5886239834,808816.9401544565,1163678.4978324287,632191.1924199364,701832.8732547329,643851.3805083178,645766.0023237644,774137.5886239834,808816.9401544565
CVX-USD,2021-08-04,847333.1241280729,819495.6954372292,917127.998599404,895286.335570043,960064.0787722513,1004086.0575614093,1093511.417128609,847333.1241280729,819495.6954372292,917127.998599404,895286.335570043,960064.0787722513,1004086.0575614093
CVX-USD,2021-08-12,1355531.1158739033,1350305.533092151,1369301.0965720569,1318659.238218887,1263505.1935791543,1376566.0526329414,1486079.0911940339,1355531.1158739033,1350305.533092151,1369301.0965720569,1318659.238218887,1263505.1935791543,1376566.0526329414
CVX-USD,2021-08-17,1376566.0526329414,1486079.0911940339,1548589.2189350612,1497872.2807179177,1575083.9954819484,1684571.502094293,1699814.8185224961,1376566.0526329414,1486079.0911940339,1548589.2189350612,1497872.2807179177,1575083.9954819484,1684571.502094293
CVX-USD,2021-09-01,1511564.408643737,1597987.5680786837,1505213.6518175118,1369319.0954076424,1251554.2619784847,1232245.060618489,1456497.2492370657,1511564.408643737,1597987.5680786837,1505213.6518175118,1369319.0954076424,1251554.2619784847,1232245.060618489
CVX-USD,2021-09-13,1878297.8710782637,1772437.3793513714,1660715.4613425874,1634246.7034006047,1622794.449243786,1623902.7970568785,1708010.9485116084,1878297.8710782637,1772437.3793513714,1660715.4613425874,1634246.7034006047,1622794.449243786,1623902.7970568785
CVX-USD,2021-09-20,1589915.803689761,1544555.0887536295,1452473.5789497963,1927681.5702537708,2056503.3993334942,1975916.299771774,1865351.845501162,1589915.803689761,1544555.0887536295,1452473.5789497963,1927681.5702537708,2056503.3993334942,1975916.299771774
CVX-USD,2021-10-08,1302313.7088009347,1323199.9194831476,1247280.2260962967,1134776.118815379,1171440.067174642,1313054.4644198876,1370591.7560941759,1302313.7088009347,1323199.9194831476,1247280.2260962967,1134776.118815379,1171440.067174642,1313054.4644198876
CVX-USD,2021-10-16,1366001.0816290176,1299255.9066984768,1383545.0747517212,1384457.2494900879,1304419.1502734546,1216333.2764519034,1676735.0068909866,1366001.0816290176,1299255.9066984768,1383545.0747517212,1384457.2494900879,1304419.1502734546,1216333.2764519034
CVX-USD,2021-10-23,1755991.5225348806,1656698.945011091,1557330.2764787944,1494196.8174924492,1402468.681083002,1644368.5952284401,1674053.1259287181,1755991.5225348806,1656698.945011091,1557330.2764787944,1494196.8174924492,1402468.681083002,1644368.5952284401
CVX-USD,2021-11-07,1107822.5110223615,1090784.850725881,1055267.6322043273,1152582.3742341492,1090140.571393679,1001392.5355533503,1075810.3341207474,1107822.5110223615,1090784.850725881,1055267.6322043273,1152582.3742341492,1090140.571393679,1001392.5355533503
CVX-USD,2021-11-22,989562.2704501683,934083.9852930772,884529.6640615064,945030.3163606527,925695.5752193362,909188.4590357577,964251.5251755721,989562.2704501683,934083.9852930772,884529.6640615064,945030.3163606527,925695.5752193362,909188.4590357577
CVX-USD,2021-12-04,870988.9479595071,833182.5638111415,831346.7698930089,856254.623847192,962855.4202208004,998864.024171747,971212.3626515772,870988.9479595071,833182.5638111415,831346.7698930089,856254.623847192,962855.4202208004,998864.024171747
CVX-USD,2021-12-14,808024.7658331828,835365.8699471182,834219.8134937269,840836.1778702246,808869.9284295233,780409.3885699433,986304.1705858813,808024.7658331828,835365.8699471182,834219.8134937269,840836.1778702246,808869.9284295233,780409.3885699433
CVX-USD,2021-12-20,986304.1705858813,921299.475716877,833400.7412602002,783017.6631448292,777940.4251924373,780912.5139015602,1310154.844653422,986304.1705858813,921299.475716877,833400.7412602002,783017.6631448292,777940.4251924373,780912.5139015602
CVX-USD,2022-03-23,1153251.9615907494,1233729.934774786,1135717.4954425415,1038519.517779808,1027623.3580435792,1106616.5377829892,1234477.9817683608,1153251.9615907494,1233729.934774786,1135717.4954425415,1038519.517779808,1027623.3580435792,1106616.5377829892
CVX-USD,2022-03-31,1324264.5675007026,1270724.9700611997,1202488.4293703034,1101736.2372603258,1085243.13604753,1193264.0009461113,1269213.9959532763,1324264.5675007026,1270724.9700611997,1202488.4293703034,1101736.2372603258,1085243.13604753,1193264.0009461113
CVX-USD,2022-07-02,1962410.7808449953,3366559.1657412625,3725804.980606746,3355376.8056462323,3127169.336384006,3024871.039595429,5177437.980158118,1962410.7808449953,3366559.1657412625,3725804.980606746,3355376.8056462323,3127169.336384006,3024871.039595429
CVX-USD,2024-06-13,1962094.4912747117,2164495.303176174,2160574.5296441354,3198244.6123716272,3226495.3622965915,3082324.2564784614,6572501.928461097,1962094.4912747117,2164495.303176174,2160574.5296441354,3198244.6123716272,3226495.3622965915,3082324.2564784614
CVX-USD,2024-11-16,7826165.548437726,8112424.18053753,8030181.161512431,9047153.064047504,9173193.840342464,10016893.305051563,21400110.114801884,7826165.548437726,8112424.18053753,8030181.161512431,9047153.064047504,9173193.840342464,10016893.305051563
CVX-USD,2024-11-28,18525621.040838517,16950338.327421777,15574280.17578303,14055348.182442203,12931575.187108833,13421713.991417002,19354817.341611166,18525621.040838517,16950338.327421777,15574280.17578303,14055348.182442203,12931575.187108833,13421713.991417002
CVX-USD,2024-12-02,12931575.187108833,13421713.991417002,19354817.341611166,20519773.08863285,21625067.525129177,23894630.041707262,23175944.0504026,12931575.187108833,13421713.991417002,19354817.341611166,20519773.08863285,21625067.525129177,23894630.041707262
DAG-USD,2020-03-16,62299399.31768945,60090623.59199928,60568633.307637535,62621752.10796543,59176229.75871449,56368966.05765598,57254440.30518805,62299399.31768945,60090623.59199928,60568633.307637535,62621752.10796543,59176229.75871449,56368966.05765598
DAG-USD,2020-04-20,48970237.28161648,48518808.863868475,46442004.93266688,45118358.70053707,44402607.67400663,44561564.9246868,43600736.6919358,48970237.28161648,48518808.863868475,46442004.93266688,45118358.70053707,44402607.67400663,44561564.9246868
DAG-USD,2020-07-05,24183454.283845425,22329920.26757181,20054919.771084957,19037845.30454646,18043294.52185334,19258486.06689487,30064132.580772996,24183454.283845425,22329920.26757181,20054919.771084957,19037845.30454646,18043294.52185334,19258486.06689487
DAG-USD,2020-07-14,29248593.34553103,26445347.14413684,27125630.27697049,29473272.09193151,27680834.483107053,27067033.48280432,33509070.941984005,29248593.34553103,26445347.14413684,27125630.27697049,29473272.09193151,27680834.483107053,27067033.48280432
DAG-USD,2020-08-03,38659016.43984008,36940236.91433861,35543735.11903653,33717721.196729474,30884838.436370738,31072358.484405406,32781349.07315447,38659016.43984008,36940236.91433861,35543735.11903653,33717721.196729474,30884838.436370738,31072358.484405406
DAG-USD,2020-08-07,30884838.436370738,31072358.484405406,32781349.07315447,33810162.637234725,30809539.06650786,30926582.42751606,40137131.89538781,30884838.436370738,31072358.484405406,32781349.07315447,33810162.637234725,30809539.06650786,30926582.42751606
DAG-USD,2020-11-29,25694456.64280965,22880755.430788428,20008713.02095904,20247452.423364494,18505848.471042354,18955045.920802858,21579648.813101493,25694456.64280965,22880755.430788428,20008713.02095904,20247452.423364494,18505848.471042354,18955045.920802858
DAG-USD,2021-01-07,26493604.01402478,27277539.215620566,31719194.949815765,33016002.04780345,37562399.16998874,39579324.94016424,58836985.33567086,26493604.01402478,27277539.215620566,31719194.949815765,33016002.04780345,37562399.16998874,39579324.94016424
DAG-USD,2021-01-25,54928334.82933415,48822699.44687566,43940481.7046221,45400419.345872015,43199861.89894796,50713887.091506295,53156819.19151888,54928334.82933415,48822699.44687566,43940481.7046221,45400419.345872015,43199861.89894796,50713887.091506295
DAG-USD,2021-02-07,44990150.56680697,46313734.70787611,46390268.10708055,45146239.25783063,47246401.529316604,47603457.655174695,50827690.39432324,44990150.56680697,46313734.70787611,46390268.10708055,45146239.25783063,47246401.529316604,47603457.655174695
DAG-USD,2021-03-07,46035606.028465964,44223992.89030348,39005447.04764003,36693072.993750826,36448038.8802187,37823215.082679816,42893355.03690587,46035606.028465964,44223992.89030348,39005447.04764003,36693072.993750826,36448038.8802187,37823215.082679816
DAG-USD,2021-03-13,42893355.03690587,44095761.13325429,44525371.28253329,42520212.94565121,39450832.96891722,44830313.79530038,50100032.744925946,42893355.03690587,44095761.13325429,44525371.28253329,42520212.94565121,39450832.96891722,44830313.79530038
DAG-USD,2021-04-25,30909530.836186323,31147473.052776076,28516630.03375962,26838311.069037054,26865515.221001685,28048949.096120514,33916462.44863676,30909530.836186323,31147473.052776076,28516630.03375962,26838311.069037054,26865515.221001685,28048949.096120514
DAG-USD,2021-05-23,43575258.14748362,46463697.18138336,45942161.88405818,55408017.6894252,56146456.16510685,55524350.73390852,53273719.62562254,43575258.14748362,46463697.18138336,45942161.88405818,55408017.6894252,56146456.16510685,55524350.73390852
DAG-USD,2021-06-21,15335314.932279289,14758246.483068937,14806725.772669114,20925037.583133794,25291475.808519483,27227007.591577463,28095083.238289014,15335314.932279289,14758246.483068937,14806725.772669114,20925037.583133794,25291475.808519483,27227007.591577463
DAG-USD,2021-06-25,25291475.808519483,27227007.591577463,28095083.238289014,31778683.610937368,28977006.804007262,27149502.711926613,26167064.3590089,25291475.808519483,27227007.591577463,28095083.238289014,31778683.610937368,28977006.804007262,27149502.711926613
DAG-USD,2021-07-02,25451421.938505862,25483177.98585099,24510806.61010916,23656868.998330347,26850247.693572484,27655213.970192205,28685678.282946315,25451421.938505862,25483177.98585099,24510806.61010916,23656868.998330347,26850247.693572484,27655213.970192205
DAG-USD,2021-07-07,27655213.970192205,28685678.282946315,32826238.95814925,32152346.55048006,32810878.856356364,33624572.371781684,74620373.55939598,27655213.970192205,28685678.282946315,32826238.95814925,32152346.55048006,32810878.856356364,33624572.371781684
DAG-USD,2021-07-20,43944695.46975906,38382608.4494335,39933610.09372607,38343361.628552586,38458796.15322,34677877.55249218,32368178.03421793,43944695.46975906,38382608.4494335,39933610.09372607,38343361.628552586,38458796.15322,34677877.55249218
DAG-USD,2021-07-28,27058603.796542086,28516317.425535124,27628739.61000193,25245259.29212649,27367730.224506676,26549778.74583731,26139288.597489137,27058603.796542086,28516317.425535124,27628739.61000193,25245259.29212649,27367730.224506676,26549778.74583731
DAG-USD,2021-08-22,18783302.03119275,18123993.91337556,17679295.8302971,17842273.351746358,21283912.039493665,24381944.67870679,31354878.468742482,18783302.03119275,18123993.91337556,17679295.8302971,17842273.351746358,21283912.039493665,24381944.67870679
DAG-USD,2021-10-30,24623105.086506788,23907724.51913913,22993522.15167679,22007654.14922744,22269655.00868681,24612603.26826158,30894088.97096581,24623105.086506788,23907724.51913913,22993522.15167679,22007654.14922744,22269655.00868681,24612603.26826158
DAG-USD,2021-12-23,8493540.18877908,9371649.222444844,9340148.65896547,9043197.076652277,8977425.728871524,9513286.51256473,11681169.610300891,8493540.18877908,9371649.222444844,9340148.65896547,9043197.076652277,8977425.728871524,9513286.51256473
DAG-USD,2022-07-28,6011093.397469364,5842988.001664249,6311398.868066056,6639840.192129524,6868899.777063871,8627491.374269288,8778092.751769785,6011093.397469364,5842988.001664249,6311398.868066056,6639840.192129524,6868899.777063871,8627491.374269288
DAG-USD,2023-01-05,6285229.159441909,6203236.725942714,6362845.557486134,6302886.432402134,5761587.995319443,5404641.150549567,6134910.8706807075,6285229.159441909,6203236.725942714,6362845.557486134,6302886.432402134,5761587.995319443,5404641.150549567
DAG-USD,2023-07-14,8850645.079479523,8423494.172023017,10293091.394820072,12791348.683363816,13711532.252191823,15297584.357392313,20515908.206101082,8850645.079479523,8423494.172023017,10293091.394820072,12791348.683363816,13711532.252191823,15297584.357392313
DAG-USD,2023-11-09,11780838.166552294,12038155.347233754,12338473.844812762,16400310.709295485,17592763.99606055,17942334.2857488,18712043.94673606,11780838.166552294,12038155.347233754,12338473.844812762,16400310.709295485,17592763.99606055,17942334.2857488
DAG-USD,2023-12-05,15697774.62437527,15448733.398526466,17961104.181902528,17981644.126421288,21733141.353956863,21590224.01602351,24155326.91944322,15697774.62437527,15448733.398526466,17961104.181902528,17981644.126421288,21733141.353956863,21590224.01602351
DAG-USD,2024-05-19,49563919.71085049,48769523.728162065,47804400.386028074,48041282.99844939,47539378.06754518,47515147.79792766,47987425.32867249,49563919.71085049,48769523.728162065,47804400.386028074,48041282.99844939,47539378.06754518,47515147.79792766
